value_loss,time_elapsed,policy_entropy,n_updates,clipfrac,total_timesteps,fps,approxkl,serial_timesteps,policy_loss,explained_variance
0.00034167938,1330.0099771022797,0.6637941,5769,0.0,738432,559,1.3162659e-07,738432,2.6367605e-05,0.9937138496898115
0.00026659734,1330.239717245102,0.6589249,5770,0.0,738560,572,6.65397e-08,738560,-2.8377399e-05,0.9937469260767102
0.0023784146,1330.4640510082245,0.6606397,5771,0.0,738688,555,6.619898e-09,738688,8.451054e-06,0.9547312371432781
0.0004433943,1330.695974111557,0.65763247,5772,0.0,738816,558,7.077425e-08,738816,-1.6292091e-05,0.9939809604547918
0.0015195941,1330.926369190216,0.66158944,5773,0.0,738944,573,1.1778759e-07,738944,-4.493806e-05,0.9702357836067677
0.0004045691,1331.150318145752,0.66322374,5774,0.0,739072,556,9.436223e-09,739072,1.3493351e-05,0.9978206392843276
0.0025596595,1331.3810551166534,0.6576449,5775,0.0,739200,559,3.990803e-08,739200,-9.994197e-06,0.9438408464193344
0.00043123538,1331.6110951900482,0.66414213,5776,0.0,739328,558,8.435743e-09,739328,-5.2314717e-06,0.9978939215652645
0.0002289994,1331.841292142868,0.6615313,5777,0.0,739456,572,4.4819135e-08,739456,-8.0761965e-06,0.9965863404795527
0.0007968056,1332.0661029815674,0.657356,5778,0.0,739584,571,1.36113165e-08,739584,1.1455268e-07,0.9826310276985168
0.003489432,1332.2922821044922,0.6561103,5779,0.0,739712,549,6.9121505e-08,739712,-2.3523695e-05,0.9421930871903896
0.00032684457,1332.526051044464,0.6547197,5780,0.0,739840,572,1.2611505e-08,739840,3.620633e-06,0.9973133748862892
0.0015166609,1332.75089097023,0.6540648,5781,0.0,739968,560,2.007478e-08,739968,-1.1538505e-05,0.9734705593436956
0.00042319292,1332.980062007904,0.66153526,5782,0.0,740096,568,1.8793239e-08,740096,-1.4200457e-05,0.9980934577761218
0.0002433197,1333.2061371803284,0.6603143,5783,0.0,740224,559,2.3065276e-08,740224,1.636974e-06,0.9982667088042945
0.0002779646,1333.4360370635986,0.6648309,5784,0.0,740352,559,1.3397565e-07,740352,-7.8371144e-05,0.9979725717566907
0.003272,1333.6658282279968,0.6553725,5785,0.0,740480,548,3.1841574e-07,740480,-6.558804e-05,0.9284026101231575
0.00051841274,1333.9001789093018,0.65859544,5786,0.0,740608,566,2.788226e-08,740608,4.5984052e-07,0.9906103601679206
0.00037321445,1334.1271831989288,0.6652457,5787,0.0,740736,574,1.1967558e-07,740736,-2.6697991e-05,0.9983770324615762
0.00025477106,1334.3510262966156,0.6578598,5788,0.0,740864,545,1.3594773e-07,740864,-5.3419382e-05,0.994530473370105
0.00018895051,1334.5864310264587,0.6641759,5789,0.0,740992,572,2.7189689e-08,740992,1.4070189e-05,0.997593964682892
0.00026547536,1334.8109612464905,0.6595182,5790,0.0,741120,560,1.8529395e-08,741120,1.6298145e-08,0.998609077418223
0.0013367434,1335.0405850410461,0.66101533,5791,0.0,741248,573,9.593772e-08,741248,-5.1159994e-05,0.9757193569093943
0.00020586063,1335.26478099823,0.6542394,5792,0.0,741376,568,6.894241e-08,741376,-4.9558e-07,0.9984588212100789
0.0002345058,1335.4913892745972,0.6599207,5793,0.0,741504,547,3.793299e-09,741504,2.7044443e-06,0.996066490188241
0.0001995403,1335.7261431217194,0.6658585,5794,0.0,741632,573,2.2994929e-08,741632,-2.173707e-06,0.9988932404667139
0.0001762273,1335.950203180313,0.66152304,5795,0.0,741760,558,2.6954787e-09,741760,1.7286511e-06,0.998754644417204
0.00013852138,1336.1803140640259,0.660689,5796,0.0,741888,572,2.1651967e-09,741888,-2.0359876e-06,0.9986401223577559
0.00020294808,1336.4048550128937,0.6595886,5797,0.0,742016,544,1.2288591e-07,742016,-4.0286803e-05,0.9962089932523668
0.00018556062,1336.6410491466522,0.6587487,5798,0.0,742144,572,3.0925338e-07,742144,-9.5435535e-05,0.9977325301151723
0.0010306356,1336.865453004837,0.65552574,5799,0.0,742272,573,4.0176388e-07,742272,-0.00012224296,0.9771375209093094
0.0006746557,1337.0899760723114,0.6620658,5800,0.0,742400,560,4.617811e-08,742400,2.0921696e-05,0.9873016756027937
0.00014550137,1337.319462299347,0.6621773,5801,0.0,742528,559,1.1975256e-07,742528,-2.9793126e-05,0.998566607479006
0.00020136437,1337.5494101047516,0.6623782,5802,0.0,742656,561,2.1785201e-08,742656,-1.29296095e-05,0.996490848949179
0.00018727806,1337.7782862186432,0.6624799,5803,0.0,742784,572,4.603758e-08,742784,4.7385693e-06,0.9967889285180718
0.0011397334,1338.0028412342072,0.65990424,5804,0.0,742912,557,2.388933e-09,742912,-2.2982713e-06,0.9792485479265451
0.00014513348,1338.2336370944977,0.664201,5805,0.0,743040,571,1.9557747e-07,743040,-8.767785e-05,0.9977683604229242
0.00013763458,1338.458379983902,0.6623628,5806,0.0,743168,561,4.7627946e-08,743168,2.5993213e-05,0.9986631915671751
0.00013049763,1338.6873462200165,0.6680783,5807,0.0,743296,561,6.9451026e-08,743296,-2.2108783e-05,0.9975842691492289
0.00013347407,1338.9166991710663,0.6640407,5808,0.0,743424,570,2.3184496e-07,743424,-8.376571e-05,0.9986741336761042
0.00030108413,1339.1421329975128,0.6594127,5809,0.0,743552,558,1.6879119e-07,743552,-3.8287835e-05,0.9951057662256062
0.00011364492,1339.3721010684967,0.65706855,5810,0.0,743680,556,2.4219108e-08,743680,1.1309749e-06,0.9985368339112028
0.0028989434,1339.6031651496887,0.65857273,5811,0.0,743808,558,3.1146598e-08,743808,-2.3231609e-05,0.9476483128964901
0.00013846366,1339.8333370685577,0.6629261,5812,0.0,743936,571,3.7073594e-08,743936,4.608184e-06,0.997976926388219
0.0007094661,1340.0581250190735,0.6560668,5813,0.0,744064,570,7.78617e-08,744064,-5.3896685e-05,0.9853368699550629
0.00013924054,1340.283348083496,0.65867585,5814,0.0,744192,547,1.0660763e-07,744192,-2.2014137e-07,0.997387558920309
0.00074925384,1340.5178759098053,0.6587532,5815,0.0,744320,571,2.2471701e-08,744320,-1.8624589e-05,0.984295966103673
0.0024481234,1340.7429292201996,0.6548869,5816,0.0,744448,560,1.5559127e-08,744448,1.1005905e-06,0.9465263448655605
0.0018109594,1340.972507238388,0.6578613,5817,0.0,744576,574,1.1020671e-08,744576,-7.971539e-06,0.9705321323126554
0.00019920872,1341.196552991867,0.6607016,5818,0.0,744704,560,3.1542157e-08,744704,-1.0504853e-05,0.997412342345342
0.0018349409,1341.42600607872,0.65822697,5819,0.0,744832,561,5.1033588e-08,744832,-5.1845564e-06,0.9681394398212433
0.0020970975,1341.6552550792694,0.6572874,5820,0.0,744960,574,1.1904388e-08,744960,-8.959556e-06,0.9552589878439903
0.0008283197,1341.8792769908905,0.6626289,5821,0.0,745088,558,6.514251e-08,745088,-3.9124396e-05,0.9845609497278929
0.00040561135,1342.109970331192,0.664282,5822,0.0,745216,571,2.8972303e-07,745216,-4.590978e-05,0.9956984161399305
0.0017972396,1342.3347971439362,0.6594424,5823,0.0,745344,545,9.486602e-09,745344,9.371783e-06,0.9711542129516602
0.00065296364,1342.570373058319,0.6605118,5824,0.0,745472,570,1.0350655e-07,745472,-2.1764776e-05,0.9875938594341278
0.000409193,1342.7955701351166,0.66222066,5825,0.0,745600,559,5.7261545e-08,745600,-1.0362477e-05,0.9968672217801213
0.0015410287,1343.0252361297607,0.6562238,5826,0.0,745728,573,5.295606e-09,745728,-7.5949356e-07,0.97254703566432
0.00038974176,1343.2495920658112,0.6635983,5827,0.0,745856,570,8.6879815e-08,745856,-3.299932e-05,0.9949517706409097
0.00294401,1343.47527718544,0.6586633,5828,0.0,745984,540,3.8375692e-08,745984,8.282717e-06,0.9478888250887394
0.00034688966,1343.713026046753,0.65992385,5829,0.0,746112,557,2.5216649e-09,746112,-2.5879126e-06,0.9976569500286132
0.00054566993,1343.943650007248,0.6620692,5830,0.0,746240,554,5.503557e-08,746240,-3.452896e-05,0.9893514504656196
0.00036271464,1344.1754710674286,0.6631866,5831,0.0,746368,572,2.1525219e-07,746368,-6.43665e-05,0.9927268447354436
0.0014894385,1344.39998793602,0.658972,5832,0.0,746496,545,1.16661916e-07,746496,5.753245e-07,0.9699124488979578
0.00317917,1344.635843038559,0.6573454,5833,0.0,746624,569,8.2382556e-08,746624,-3.7209247e-05,0.9461589865386486
0.00051528274,1344.8616361618042,0.6653935,5834,0.0,746752,573,5.7172663e-08,746752,-3.198511e-06,0.9968133671209216
0.0028137383,1345.085743188858,0.6585616,5835,0.0,746880,527,7.337354e-09,746880,-5.164882e-06,0.9451694823801517
0.0026799669,1345.3294672966003,0.66126996,5836,0.0,747008,554,2.0636739e-08,747008,-1.7713523e-05,0.9459616206586361
0.00083263265,1345.5610423088074,0.66647977,5837,0.0,747136,558,9.560191e-09,747136,4.6477653e-06,0.9848780985921621
0.00044625512,1345.7912480831146,0.66421837,5838,0.0,747264,573,9.602986e-09,747264,1.2467732e-05,0.9983905019471422
0.0004361339,1346.015468120575,0.66534907,5839,0.0,747392,559,6.1910916e-09,747392,-1.2654345e-06,0.9977599384728819
0.00031423548,1346.2450251579285,0.6650962,5840,0.0,747520,561,7.420959e-08,747520,-1.525972e-05,0.9966580159962177
0.00016030042,1346.4742321968079,0.6604272,5841,0.0,747648,487,1.277089e-07,747648,-5.3816708e-05,0.9972506964113563
0.00024147933,1346.7383012771606,0.66170216,5842,0.0,747776,569,1.4030422e-07,747776,-2.5689369e-05,0.9973872222471982
0.00023633605,1346.9643280506134,0.66530234,5843,0.0,747904,556,1.3921703e-08,747904,-5.8152946e-06,0.9971893548499793
0.00048241462,1347.1954329013824,0.662062,5844,0.0,748032,556,7.2956226e-08,748032,-8.936273e-06,0.9900625767186284
0.0022226428,1347.4265060424805,0.66148204,5845,0.0,748160,540,2.7842587e-08,748160,-4.858128e-06,0.9598076790571213
0.0003679271,1347.6645910739899,0.6679773,5846,0.0,748288,554,1.2536653e-07,748288,-4.787324e-05,0.9985290411859751
0.0020783758,1347.896588087082,0.6620914,5847,0.0,748416,568,5.2752624e-09,748416,7.751398e-06,0.9603721760213375
0.0009978358,1348.122817993164,0.66310024,5848,0.0,748544,554,1.6919294e-09,748544,5.2233227e-06,0.9797159899026155
0.000763577,1348.3544771671295,0.6591863,5849,0.0,748672,553,1.865859e-08,748672,-4.3369364e-06,0.987831462174654
0.00022824324,1348.5866701602936,0.66477525,5850,0.0,748800,571,1.0500248e-08,748800,-7.672119e-06,0.9979664743877947
0.0021362344,1348.8117971420288,0.66065717,5851,0.0,748928,556,2.1631488e-08,748928,-5.115755e-06,0.9613565169274807
0.00031330777,1349.0428850650787,0.6665822,5852,0.0,749056,557,5.0081475e-08,749056,-2.507097e-05,0.997985771857202
0.00021848972,1349.273549079895,0.66296333,5853,0.0,749184,537,8.0344485e-08,749184,-6.0010003e-05,0.9984180985484272
0.00019119622,1349.5132591724396,0.66307235,5854,0.0,749312,568,3.5953178e-08,749312,-4.9647642e-06,0.9985197843052447
0.00021273279,1349.7392902374268,0.66335136,5855,0.0,749440,561,3.0507813e-08,749440,-2.478913e-05,0.9984993141843006
0.00021395847,1349.9685072898865,0.66610825,5856,0.0,749568,574,1.2688905e-07,749568,-3.4806842e-05,0.9985324321314692
0.0001625946,1350.1921961307526,0.66253525,5857,0.0,749696,571,8.86968e-08,749696,-1.9272673e-05,0.9975061670411378
0.00220138,1350.4172101020813,0.6600789,5858,0.0,749824,544,2.9569975e-08,749824,-5.3059775e-06,0.9634906761348248
0.00014769526,1350.653429031372,0.65994704,5859,0.0,749952,574,3.8200443e-07,749952,-0.00017726945,0.9987579461885616
0.0030027279,1350.8772122859955,0.6607756,5860,0.0,750080,558,2.1935429e-07,750080,1.05293e-05,0.9448349215090275
0.0002986855,1351.1071259975433,0.66108024,5861,0.0,750208,575,1.4925085e-07,750208,-7.088948e-05,0.998421514290385
0.00018248482,1351.3306760787964,0.65960395,5862,0.0,750336,543,2.4498249e-08,750336,1.7856713e-05,0.9964710520580411
0.0017713148,1351.5672252178192,0.65623766,5863,0.0,750464,572,1.8482618e-08,750464,1.3885205e-05,0.9707691799849272
0.00016891271,1351.7916011810303,0.6593176,5864,0.0,750592,570,3.974165e-08,750592,-2.7932925e-05,0.9971063572447747
0.00034090906,1352.0167591571808,0.66451955,5865,0.0,750720,557,1.8863055e-08,750720,1.1422904e-05,0.9928281051106751
0.0023633516,1352.247298002243,0.66068345,5866,0.0,750848,573,3.5368252e-08,750848,-1.2263772e-05,0.9544508419930935
0.0022117742,1352.471508026123,0.6539272,5867,0.0,750976,546,1.0685998e-08,750976,8.237199e-06,0.9521429166197777
0.0017674612,1352.706523180008,0.6563038,5868,0.0,751104,574,1.5718246e-07,751104,-7.267762e-05,0.9706331342458725
0.0002863317,1352.9303081035614,0.6593257,5869,0.0,751232,552,1.4884863e-07,751232,-8.5748325e-06,0.9984502744628116
0.0016899159,1353.162756204605,0.6562112,5870,0.0,751360,572,1.549547e-08,751360,-9.131618e-06,0.9662089347839355
0.0020102,1353.3872210979462,0.6593706,5871,0.0,751488,559,2.786953e-07,751488,-0.0001012173,0.9591423310339451
0.0015769147,1353.6170680522919,0.65953743,5872,0.0,751616,539,2.27021e-08,751616,2.6194146e-05,0.9732740484178066
0.0002279215,1353.855098247528,0.6582887,5873,0.0,751744,551,1.4984586e-08,751744,7.0360256e-06,0.9972008406184614
0.0025333115,1354.0882902145386,0.6627913,5874,0.0,751872,557,4.664284e-08,751872,-2.0522391e-05,0.948491033166647
0.0020927764,1354.3187062740326,0.65882397,5875,0.0,752000,556,4.5696606e-08,752000,-7.5033167e-06,0.9656872227787971
0.00036531923,1354.5497410297394,0.6606917,5876,0.0,752128,559,9.689259e-09,752128,7.834751e-08,0.9971303131897002
0.0014380366,1354.7795140743256,0.6629546,5877,0.0,752256,572,6.793997e-08,752256,-3.5898178e-05,0.9746404383331537
0.00046541623,1355.0040030479431,0.6652349,5878,0.0,752384,567,1.234113e-07,752384,-9.763986e-06,0.998265195521526
0.00025163346,1355.2308931350708,0.66143596,5879,0.0,752512,567,2.1941172e-08,752512,-9.6001895e-06,0.9986988215241581
0.0020357121,1355.4576830863953,0.65570736,5880,0.0,752640,558,1.4214818e-07,752640,-6.765267e-05,0.9576327241957188
0.00034361717,1355.6880712509155,0.6599812,5881,0.0,752768,560,1.08081466e-07,752768,3.3486285e-06,0.9987425085855648
0.00024058006,1355.9171741008759,0.6631645,5882,0.0,752896,574,2.004267e-07,752896,-0.00010167365,0.9987813944462687
0.00021955436,1356.1409521102905,0.661353,5883,0.0,753024,560,3.3615635e-07,753024,-5.0702016e-05,0.9986693316604942
0.00039242776,1356.3704969882965,0.6620456,5884,0.0,753152,557,2.9990872e-08,753152,-5.976297e-06,0.9923910535871983
0.00023218457,1356.600997209549,0.6630583,5885,0.0,753280,567,7.1486417e-09,753280,4.833564e-07,0.9982601620722562
0.00020047447,1356.8277943134308,0.666134,5886,0.0,753408,565,1.1780637e-07,753408,-8.491846e-05,0.9982610896695405
0.0001490123,1357.0551180839539,0.6639811,5887,0.0,753536,571,2.454927e-07,753536,-6.956479e-05,0.998571997624822
0.0009025532,1357.280037164688,0.66025436,5888,0.0,753664,548,1.6768901e-07,753664,-4.4093933e-05,0.9819371737539768
0.00028290186,1357.5147452354431,0.65856284,5889,0.0,753792,567,4.0288715e-08,753792,-1.9511208e-07,0.9946814784780145
0.00016366332,1357.7410459518433,0.6647761,5890,0.0,753920,556,1.3948716e-08,753920,-1.6881386e-06,0.9971484015695751
0.0021713441,1357.9721031188965,0.6581641,5891,0.0,754048,572,1.3763958e-08,754048,-3.9535807e-06,0.964300848543644
0.0015245574,1358.1966650485992,0.65786576,5892,0.0,754176,571,7.130476e-08,754176,-3.9211707e-05,0.9732432663440704
0.00020799652,1358.421718120575,0.66045487,5893,0.0,754304,548,1.7227686e-07,754304,-6.874162e-05,0.9984594713896513
0.00017245166,1358.656230211258,0.6573733,5894,0.0,754432,573,1.1132681e-07,754432,-3.8354483e-05,0.996780596440658
0.0012040144,1358.8803510665894,0.6584636,5895,0.0,754560,560,3.055619e-07,754560,-0.000106292544,0.9790499806404114
0.002384246,1359.1095490455627,0.65435314,5896,0.0,754688,570,2.4548675e-07,754688,-4.8110494e-05,0.9528838992118835
0.00021718454,1359.3348751068115,0.6565587,5897,0.0,754816,542,1.7421184e-08,754816,-3.5461853e-06,0.9980592122301459
0.00023360222,1359.5716512203217,0.6543338,5898,0.0,754944,576,3.891344e-09,754944,2.3181783e-06,0.9948606118559837
0.0020719003,1359.794801235199,0.65483475,5899,0.0,755072,574,8.539715e-08,755072,-5.540927e-05,0.95883609354496
0.000332783,1360.018760919571,0.6570656,5900,0.0,755200,560,2.0055326e-07,755200,-2.2509485e-05,0.99503875663504
0.0013030196,1360.2482860088348,0.6570355,5901,0.0,755328,571,6.408543e-09,755328,-1.8920109e-06,0.9726247973740101
0.0012683773,1360.4733731746674,0.65453535,5902,0.0,755456,546,8.714964e-08,755456,-6.096484e-05,0.9694015085697174
0.0008675828,1360.7087879180908,0.6626216,5903,0.0,755584,575,4.2781005e-07,755584,-6.9680624e-05,0.98366729170084
0.0003941157,1360.9322690963745,0.65950006,5904,0.0,755712,559,2.092561e-08,755712,7.2196126e-06,0.9979212689213455
0.00017577941,1361.1618540287018,0.6602757,5905,0.0,755840,575,2.7768785e-08,755840,-1.4290679e-05,0.9973691508639604
0.00024370667,1361.385251045227,0.66351444,5906,0.0,755968,559,1.838705e-07,755968,-8.5927895e-05,0.9985650872113183
0.00046549036,1361.6147940158844,0.6556724,5907,0.0,756096,561,1.5087201e-07,756096,-1.1623139e-05,0.9901594035327435
0.0008633485,1361.8438091278076,0.656092,5908,0.0,756224,572,4.8369454e-08,756224,-3.5049627e-05,0.985815092921257
0.0002588366,1362.0681772232056,0.6566305,5909,0.0,756352,559,4.477423e-07,756352,-9.387871e-05,0.9949105004779994
0.00052475097,1362.297841310501,0.66251296,5910,0.0,756480,561,3.8119147e-08,756480,2.615794e-05,0.9911086689680815
0.00029204655,1362.5269241333008,0.6641284,5911,0.0,756608,556,5.7486265e-09,756608,8.268165e-06,0.9983453346649185
0.00021311913,1362.7581250667572,0.6574413,5912,0.0,756736,572,1.7610423e-08,756736,-1.41531345e-05,0.9984183642081916
0.0014869446,1362.9827373027802,0.6600111,5913,0.0,756864,573,4.1580392e-08,756864,-1.5371363e-05,0.9732453059405088
0.00014289793,1363.2071511745453,0.6620765,5914,0.0,756992,559,8.593139e-08,756992,-2.1558953e-05,0.9988053654087707
0.00013243072,1363.436891078949,0.6613686,5915,0.0,757120,561,2.4504336e-08,757120,2.251123e-06,0.9986649535130709
0.00014390971,1363.6660270690918,0.66563493,5916,0.0,757248,545,1.7942762e-09,757248,2.2932654e-06,0.9977237323764712
0.00015458956,1363.9018371105194,0.6669975,5917,0.0,757376,567,5.371366e-09,757376,-1.3780955e-05,0.9989226181060076
0.0010841198,1364.1284341812134,0.65917164,5918,0.0,757504,559,3.2479797e-09,757504,8.974224e-06,0.9817310944199562
0.00015292467,1364.358272075653,0.6568434,5919,0.0,757632,558,4.7340802e-09,757632,2.089655e-07,0.9986971340840682
0.0023866056,1364.588590145111,0.6600934,5920,0.0,757760,574,2.0549804e-07,757760,-8.614699e-05,0.960310559719801
0.00041617086,1364.8123190402985,0.66032636,5921,0.0,757888,560,1.3186748e-07,757888,-5.7998113e-06,0.9931714525446296
0.0001715915,1365.0416231155396,0.66100925,5922,0.0,758016,572,2.3387925e-07,758016,-0.00012084388,0.9971669875085354
0.00017787526,1365.2659692764282,0.66641897,5923,0.0,758144,554,2.45431e-07,758144,-2.6914291e-05,0.9983124356949702
0.0012078392,1365.49786901474,0.66162735,5924,0.0,758272,567,2.905708e-08,758272,-7.3998235e-06,0.980437021702528
0.00020033322,1365.7245812416077,0.66044873,5925,0.0,758400,560,1.656278e-08,758400,-5.919719e-06,0.9986986878793687
0.0002951511,1365.9539411067963,0.66602224,5926,0.0,758528,572,7.65048e-09,758528,1.6342383e-06,0.9944494161754847
0.0032568418,1366.1785490512848,0.66106045,5927,0.0,758656,567,9.001206e-09,758656,-5.9526647e-06,0.9399372711777687
0.005934692,1366.4050941467285,0.65644646,5928,0.0,758784,536,1.6135258e-08,758784,1.0296935e-07,0.9041413515806198
0.00091375137,1366.6449160575867,0.6596768,5929,0.0,758912,572,1.17830936e-07,758912,-6.687897e-05,0.9791468549519777
0.00027817703,1366.8697531223297,0.66073215,5930,0.0,759040,559,2.1368453e-07,759040,-2.9838935e-05,0.9946825383231044
0.0013461544,1367.0996751785278,0.66082644,5931,0.0,759168,478,3.748896e-08,759168,-3.3965334e-06,0.9747046809643507
0.000400247,1367.3679070472717,0.6646827,5932,0.0,759296,546,4.597538e-09,759296,-2.6330817e-06,0.998417298309505
0.0028037971,1367.602902173996,0.6603528,5933,0.0,759424,548,1.26058435e-08,759424,-6.4302003e-06,0.9427168928086758
0.001540804,1367.8373413085938,0.66270363,5934,0.0,759552,557,9.16753e-09,759552,4.182337e-06,0.969378650188446
0.00048921665,1368.0679380893707,0.65977734,5935,0.0,759680,571,6.975292e-10,759680,4.755566e-07,0.990969555452466
0.0006114748,1368.2929320335388,0.66740257,5936,0.0,759808,559,1.5967144e-09,759808,-8.3004124e-08,0.9928847635164857
0.0003673289,1368.5224540233612,0.66801757,5937,0.0,759936,555,5.3425495e-09,759936,-3.7081772e-06,0.9977082449477166
0.0003418566,1368.7537479400635,0.66677165,5938,0.0,760064,571,9.7941175e-08,760064,-3.384566e-05,0.997838714858517
0.00039316702,1368.9787850379944,0.66065913,5939,0.0,760192,557,7.2880205e-08,760192,-7.479335e-06,0.9919943483546376
0.00021118546,1369.2091510295868,0.6622007,5940,0.0,760320,573,1.5062891e-08,760320,-1.4151796e-05,0.9982076095184311
0.0010205016,1369.4334151744843,0.6651771,5941,0.0,760448,544,1.10956044e-07,760448,-1.828093e-05,0.9802033640444279
0.00028347896,1369.669596195221,0.6652452,5942,0.0,760576,570,4.350658e-08,760576,-3.4116616e-05,0.9981300783110783
0.0002400381,1369.8949360847473,0.66511214,5943,0.0,760704,572,9.458383e-08,760704,1.02532795e-05,0.995638033375144
0.0013345329,1370.119460105896,0.6622312,5944,0.0,760832,560,4.96883e-09,760832,-1.8611318e-06,0.976176654919982
0.00017102889,1370.3485651016235,0.6607782,5945,0.0,760960,558,9.8003055e-09,760960,-7.881783e-06,0.9983393214643002
0.00017986988,1370.578877210617,0.66397274,5946,0.0,761088,560,2.9005773e-07,761088,-0.00010846055,0.9978220309130847
0.0001479904,1370.8084201812744,0.66520643,5947,0.0,761216,572,2.0655147e-08,761216,-1.4561228e-06,0.9984852196648717
0.00019779295,1371.0327332019806,0.66065896,5948,0.0,761344,560,2.0739621e-07,761344,-4.319579e-05,0.9961628469172865
0.0021897254,1371.261803150177,0.6623746,5949,0.0,761472,569,6.4105348e-09,761472,8.847448e-06,0.9618030227720737
0.00020541415,1371.4886152744293,0.6614584,5950,0.0,761600,560,7.826602e-09,761600,1.9854633e-06,0.9966363429557532
0.00025329864,1371.7178201675415,0.6647631,5951,0.0,761728,561,9.7406286e-08,761728,-5.1256153e-05,0.994772364385426
0.0002202533,1371.9468941688538,0.6647493,5952,0.0,761856,568,2.3026524e-07,761856,-4.4360233e-05,0.9967789947986603
0.0008438677,1372.1732292175293,0.6585206,5953,0.0,761984,552,5.8742906e-08,761984,3.108289e-08,0.9887393154203892
0.00018343757,1372.405893087387,0.6656547,5954,0.0,762112,549,2.5163371e-09,762112,1.2300443e-06,0.9967846041545272
0.00024394157,1372.6396911144257,0.6673397,5955,0.0,762240,559,9.463255e-08,762240,-4.045409e-05,0.9986087925499305
0.00012493714,1372.869243144989,0.66828185,5956,0.0,762368,571,2.0116687e-08,762368,8.233008e-06,0.9985647177090868
0.00014472708,1373.0941100120544,0.66276455,5957,0.0,762496,571,5.6831098e-08,762496,-1.8938852e-05,0.9974413851741701
0.0043954337,1373.319072008133,0.66154283,5958,0.0,762624,540,2.9718346e-09,762624,1.5613623e-06,0.9345339611172676
0.0019010662,1373.5570039749146,0.65752363,5959,0.0,762752,570,6.8720505e-09,762752,-1.4263205e-06,0.9550531394779682
0.00049633556,1373.7825241088867,0.6631372,5960,0.0,762880,538,2.471024e-07,762880,-9.936688e-05,0.9903729185461998
0.00035781975,1374.0210590362549,0.6617646,5961,0.0,763008,572,1.15206376e-07,763008,1.4442776e-05,0.9982926801312715
0.00019524359,1374.2458901405334,0.6657938,5962,0.0,763136,560,1.0022113e-07,763136,-6.531901e-05,0.9985525407828391
0.00028738094,1374.4753091335297,0.66651314,5963,0.0,763264,555,1.7575184e-07,763264,-4.5364257e-05,0.9985265774885193
0.00020754692,1374.7066531181335,0.6657871,5964,0.0,763392,572,2.110825e-08,763392,-3.2928074e-06,0.9986397725297138
0.00065947464,1374.931160211563,0.6594015,5965,0.0,763520,525,1.248303e-08,763520,-7.1772374e-06,0.9872933141887188
0.00022646524,1375.1757991313934,0.66298133,5966,0.0,763648,574,4.002775e-08,763648,-7.387949e-06,0.9956877515651286
0.0002949264,1375.3995912075043,0.66260314,5967,0.0,763776,550,1.9577064e-08,763776,-3.5740668e-06,0.9936221800744534
0.0012117649,1375.6327900886536,0.66592747,5968,0.0,763904,573,1.3484346e-08,763904,-2.740533e-06,0.9780050553381443
0.0009084798,1375.8571252822876,0.66331196,5969,0.0,764032,560,3.8971926e-08,764032,-3.1319913e-05,0.9826979544013739
0.00023077069,1376.0866920948029,0.66433793,5970,0.0,764160,572,5.1164186e-08,764160,1.3578683e-05,0.998503498500213
0.0015189407,1376.311513185501,0.66238844,5971,0.0,764288,558,8.549455e-08,764288,-3.9609964e-05,0.9725014828145504
0.0016093915,1376.5417642593384,0.6637951,5972,0.0,764416,558,9.639492e-08,764416,-4.8900256e-06,0.9699784107506275
0.00054554315,1376.7719333171844,0.6653682,5973,0.0,764544,574,9.385955e-08,764544,-3.8278522e-05,0.9899730542674661
0.00043690106,1376.9958231449127,0.6639806,5974,0.0,764672,554,1.1519598e-08,764672,1.7151702e-05,0.9915564395487309
0.00036597182,1377.2275421619415,0.6625024,5975,0.0,764800,573,3.107962e-09,764800,5.363836e-06,0.9930630582384765
0.00021674698,1377.452040195465,0.66891766,5976,0.0,764928,546,6.9148115e-10,764928,2.514571e-08,0.9985252900514752
0.00023418508,1377.687343120575,0.668021,5977,0.0,765056,571,6.897258e-09,765056,-1.7069979e-06,0.9988450345117599
0.00064270705,1377.9123620986938,0.66477776,5978,0.0,765184,571,3.217226e-08,765184,-1.5692785e-05,0.9886863892897964
0.002026407,1378.1374530792236,0.6668365,5979,0.0,765312,551,1.00498674e-07,765312,-2.3439177e-05,0.96113695576787
0.00026818854,1378.3705031871796,0.66608226,5980,0.0,765440,539,4.3543878e-08,765440,-7.03102e-06,0.9980496225180104
0.00015343125,1378.6087560653687,0.6667352,5981,0.0,765568,557,1.0747058e-07,765568,-4.3459644e-05,0.9987101053120568
0.003184643,1378.839366197586,0.6606292,5982,0.0,765696,573,2.2498952e-07,765696,-5.9438637e-05,0.9216070100665092
0.0005276725,1379.0635521411896,0.6682222,5983,0.0,765824,558,6.266157e-08,765824,-9.688083e-07,0.9910895908251405
0.00013502798,1379.2939171791077,0.664206,5984,0.0,765952,560,1.3284443e-07,765952,-9.31836e-05,0.997151613002643
0.0014264421,1379.5234649181366,0.6625307,5985,0.0,766080,571,1.7078486e-07,766080,2.3512403e-05,0.9729283265769482
0.0008213895,1379.748309135437,0.668253,5986,0.0,766208,560,1.2335759e-08,766208,-5.48712e-06,0.9853488989174366
0.0002362109,1379.9774882793427,0.66125095,5987,0.0,766336,570,1.5784e-08,766336,-5.3625554e-06,0.9979201378300786
