approxkl,value_loss,clipfrac,explained_variance,n_updates,time_elapsed,policy_loss,fps,serial_timesteps,policy_entropy,total_timesteps
nan,nan,0.0,nan,360,135.21540307998657,nan,384,46080,nan,46080
nan,nan,0.0,nan,361,135.55037117004395,nan,377,46208,nan,46208
nan,nan,0.0,nan,362,135.89153909683228,nan,431,46336,nan,46336
nan,nan,0.0,nan,363,136.1892340183258,nan,410,46464,nan,46464
nan,nan,0.0,nan,364,136.50202131271362,nan,419,46592,nan,46592
nan,nan,0.0,nan,365,136.80987119674683,nan,455,46720,nan,46720
nan,nan,0.0,nan,366,137.0922031402588,nan,325,46848,nan,46848
nan,nan,0.0,nan,367,137.48679304122925,nan,373,46976,nan,46976
nan,nan,0.0,nan,368,137.8306052684784,nan,425,47104,nan,47104
nan,nan,0.0,nan,369,138.13285517692566,nan,361,47232,nan,47232
nan,nan,0.0,nan,370,138.48837614059448,nan,414,47360,nan,47360
nan,nan,0.0,nan,371,138.79863500595093,nan,395,47488,nan,47488
nan,nan,0.0,nan,372,139.12387418746948,nan,375,47616,nan,47616
nan,nan,0.0,nan,373,139.46627616882324,nan,332,47744,nan,47744
nan,nan,0.0,nan,374,139.85302829742432,nan,390,47872,nan,47872
nan,nan,0.0,nan,375,140.18240213394165,nan,374,48000,nan,48000
nan,nan,0.0,nan,376,140.52610731124878,nan,323,48128,nan,48128
nan,nan,0.0,nan,377,140.92374920845032,nan,368,48256,nan,48256
nan,nan,0.0,nan,378,141.27304100990295,nan,301,48384,nan,48384
nan,nan,0.0,nan,379,141.69948315620422,nan,330,48512,nan,48512
nan,nan,0.0,nan,380,142.08852314949036,nan,358,48640,nan,48640
nan,nan,0.0,nan,381,142.46090126037598,nan,340,48768,nan,48768
nan,nan,0.0,nan,382,142.83879017829895,nan,424,48896,nan,48896
nan,nan,0.0,nan,383,143.141606092453,nan,407,49024,nan,49024
nan,nan,0.0,nan,384,143.45835304260254,nan,355,49152,nan,49152
nan,nan,0.0,nan,385,143.83341026306152,nan,439,49280,nan,49280
nan,nan,0.0,nan,386,144.12570118904114,nan,377,49408,nan,49408
nan,nan,0.0,nan,387,144.4662961959839,nan,410,49536,nan,49536
nan,nan,0.0,nan,388,144.77876615524292,nan,450,49664,nan,49664
nan,nan,0.0,nan,389,145.06377911567688,nan,475,49792,nan,49792
nan,nan,0.0,nan,390,145.33444714546204,nan,464,49920,nan,49920
nan,nan,0.0,nan,391,145.6113851070404,nan,489,50048,nan,50048
nan,nan,0.0,nan,392,145.873948097229,nan,481,50176,nan,50176
nan,nan,0.0,nan,393,146.14084005355835,nan,461,50304,nan,50304
nan,nan,0.0,nan,394,146.41959619522095,nan,421,50432,nan,50432
nan,nan,0.0,nan,395,146.72398328781128,nan,451,50560,nan,50560
nan,nan,0.0,nan,396,147.00824213027954,nan,336,50688,nan,50688
nan,nan,0.0,nan,397,147.39033031463623,nan,429,50816,nan,50816
nan,nan,0.0,nan,398,147.68960809707642,nan,452,50944,nan,50944
nan,nan,0.0,nan,399,147.9734091758728,nan,429,51072,nan,51072
nan,nan,0.0,nan,400,148.27336502075195,nan,477,51200,nan,51200
nan,nan,0.0,nan,401,148.54253220558167,nan,488,51328,nan,51328
nan,nan,0.0,nan,402,148.80610013008118,nan,488,51456,nan,51456
nan,nan,0.0,nan,403,149.06934094429016,nan,483,51584,nan,51584
nan,nan,0.0,nan,404,149.33517122268677,nan,502,51712,nan,51712
nan,nan,0.0,nan,405,149.59083223342896,nan,469,51840,nan,51840
nan,nan,0.0,nan,406,149.86474132537842,nan,486,51968,nan,51968
nan,nan,0.0,nan,407,150.12957406044006,nan,479,52096,nan,52096
nan,nan,0.0,nan,408,150.39769411087036,nan,508,52224,nan,52224
nan,nan,0.0,nan,409,150.6502411365509,nan,498,52352,nan,52352
nan,nan,0.0,nan,410,150.90797209739685,nan,484,52480,nan,52480
nan,nan,0.0,nan,411,151.17319107055664,nan,486,52608,nan,52608
nan,nan,0.0,nan,412,151.4372832775116,nan,517,52736,nan,52736
nan,nan,0.0,nan,413,151.68560314178467,nan,366,52864,nan,52864
nan,nan,0.0,nan,414,152.03580117225647,nan,525,52992,nan,52992
nan,nan,0.0,nan,415,152.28047919273376,nan,459,53120,nan,53120
nan,nan,0.0,nan,416,152.5599081516266,nan,514,53248,nan,53248
nan,nan,0.0,nan,417,152.80987310409546,nan,494,53376,nan,53376
nan,nan,0.0,nan,418,153.0701560974121,nan,516,53504,nan,53504
nan,nan,0.0,nan,419,153.31892609596252,nan,481,53632,nan,53632
nan,nan,0.0,nan,420,153.58588409423828,nan,508,53760,nan,53760
nan,nan,0.0,nan,421,153.83874201774597,nan,500,53888,nan,53888
nan,nan,0.0,nan,422,154.09532022476196,nan,503,54016,nan,54016
nan,nan,0.0,nan,423,154.35074424743652,nan,474,54144,nan,54144
nan,nan,0.0,nan,424,154.62160897254944,nan,518,54272,nan,54272
nan,nan,0.0,nan,425,154.8697988986969,nan,487,54400,nan,54400
nan,nan,0.0,nan,426,155.13337516784668,nan,509,54528,nan,54528
nan,nan,0.0,nan,427,155.38574314117432,nan,420,54656,nan,54656
nan,nan,0.0,nan,428,155.69111108779907,nan,489,54784,nan,54784
nan,nan,0.0,nan,429,155.9536693096161,nan,501,54912,nan,54912
nan,nan,0.0,nan,430,156.21028208732605,nan,501,55040,nan,55040
nan,nan,0.0,nan,431,156.46660208702087,nan,499,55168,nan,55168
nan,nan,0.0,nan,432,156.72374725341797,nan,497,55296,nan,55296
nan,nan,0.0,nan,433,156.98203301429749,nan,451,55424,nan,55424
nan,nan,0.0,nan,434,157.26671600341797,nan,511,55552,nan,55552
nan,nan,0.0,nan,435,157.5180230140686,nan,498,55680,nan,55680
nan,nan,0.0,nan,436,157.77588415145874,nan,518,55808,nan,55808
nan,nan,0.0,nan,437,158.0238480567932,nan,503,55936,nan,55936
nan,nan,0.0,nan,438,158.2791690826416,nan,532,56064,nan,56064
nan,nan,0.0,nan,439,158.5207109451294,nan,503,56192,nan,56192
nan,nan,0.0,nan,440,158.7758469581604,nan,530,56320,nan,56320
nan,nan,0.0,nan,441,159.01819920539856,nan,510,56448,nan,56448
nan,nan,0.0,nan,442,159.26997828483582,nan,524,56576,nan,56576
nan,nan,0.0,nan,443,159.51520800590515,nan,501,56704,nan,56704
nan,nan,0.0,nan,444,159.77158617973328,nan,506,56832,nan,56832
nan,nan,0.0,nan,445,160.02530312538147,nan,519,56960,nan,56960
nan,nan,0.0,nan,446,160.27281522750854,nan,506,57088,nan,57088
nan,nan,0.0,nan,447,160.52689695358276,nan,531,57216,nan,57216
nan,nan,0.0,nan,448,160.7685911655426,nan,515,57344,nan,57344
nan,nan,0.0,nan,449,161.0181529521942,nan,530,57472,nan,57472
nan,nan,0.0,nan,450,161.26057314872742,nan,506,57600,nan,57600
nan,nan,0.0,nan,451,161.51469922065735,nan,531,57728,nan,57728
nan,nan,0.0,nan,452,161.75650310516357,nan,514,57856,nan,57856
nan,nan,0.0,nan,453,162.0062861442566,nan,524,57984,nan,57984
nan,nan,0.0,nan,454,162.2511110305786,nan,493,58112,nan,58112
nan,nan,0.0,nan,455,162.5116102695465,nan,526,58240,nan,58240
nan,nan,0.0,nan,456,162.75551223754883,nan,522,58368,nan,58368
nan,nan,0.0,nan,457,163.00157499313354,nan,526,58496,nan,58496
nan,nan,0.0,nan,458,163.2456772327423,nan,519,58624,nan,58624
nan,nan,0.0,nan,459,163.49511909484863,nan,515,58752,nan,58752
nan,nan,0.0,nan,460,163.74431800842285,nan,529,58880,nan,58880
nan,nan,0.0,nan,461,163.98710918426514,nan,494,59008,nan,59008
nan,nan,0.0,nan,462,164.2470622062683,nan,525,59136,nan,59136
nan,nan,0.0,nan,463,164.49210023880005,nan,502,59264,nan,59264
nan,nan,0.0,nan,464,164.74774718284607,nan,529,59392,nan,59392
nan,nan,0.0,nan,465,164.99057698249817,nan,502,59520,nan,59520
nan,nan,0.0,nan,466,165.24613404273987,nan,497,59648,nan,59648
nan,nan,0.0,nan,467,165.50433111190796,nan,512,59776,nan,59776
nan,nan,0.0,nan,468,165.75519013404846,nan,521,59904,nan,59904
nan,nan,0.0,nan,469,166.0017433166504,nan,509,60032,nan,60032
nan,nan,0.0,nan,470,166.25372505187988,nan,532,60160,nan,60160
nan,nan,0.0,nan,471,166.49509000778198,nan,506,60288,nan,60288
nan,nan,0.0,nan,472,166.74896907806396,nan,495,60416,nan,60416
nan,nan,0.0,nan,473,167.00860905647278,nan,475,60544,nan,60544
nan,nan,0.0,nan,474,167.28010392189026,nan,521,60672,nan,60672
nan,nan,0.0,nan,475,167.5267882347107,nan,530,60800,nan,60800
nan,nan,0.0,nan,476,167.76909494400024,nan,516,60928,nan,60928
nan,nan,0.0,nan,477,168.01793909072876,nan,525,61056,nan,61056
nan,nan,0.0,nan,478,168.26277923583984,nan,349,61184,nan,61184
nan,nan,0.0,nan,479,168.6303460597992,nan,509,61312,nan,61312
nan,nan,0.0,nan,480,168.88229298591614,nan,519,61440,nan,61440
nan,nan,0.0,nan,481,169.12979006767273,nan,524,61568,nan,61568
nan,nan,0.0,nan,482,169.37486124038696,nan,484,61696,nan,61696
nan,nan,0.0,nan,483,169.6398150920868,nan,514,61824,nan,61824
nan,nan,0.0,nan,484,169.88948512077332,nan,487,61952,nan,61952
nan,nan,0.0,nan,485,170.15287709236145,nan,501,62080,nan,62080
nan,nan,0.0,nan,486,170.40918707847595,nan,458,62208,nan,62208
nan,nan,0.0,nan,487,170.6893150806427,nan,377,62336,nan,62336
nan,nan,0.0,nan,488,171.03131914138794,nan,412,62464,nan,62464
nan,nan,0.0,nan,489,171.34250497817993,nan,367,62592,nan,62592
nan,nan,0.0,nan,490,171.6915261745453,nan,430,62720,nan,62720
nan,nan,0.0,nan,491,171.98993611335754,nan,408,62848,nan,62848
nan,nan,0.0,nan,492,172.30508399009705,nan,233,62976,nan,62976
nan,nan,0.0,nan,493,172.8560299873352,nan,125,63104,nan,63104
nan,nan,0.0,nan,494,173.88134932518005,nan,272,63232,nan,63232
nan,nan,0.0,nan,495,174.35264897346497,nan,316,63360,nan,63360
nan,nan,0.0,nan,496,174.75784397125244,nan,264,63488,nan,63488
nan,nan,0.0,nan,497,175.243714094162,nan,123,63616,nan,63616
nan,nan,0.0,nan,498,176.27968215942383,nan,128,63744,nan,63744
nan,nan,0.0,nan,499,177.2748670578003,nan,269,63872,nan,63872
nan,nan,0.0,nan,500,177.75128722190857,nan,382,64000,nan,64000
nan,nan,0.0,nan,501,178.0875301361084,nan,193,64128,nan,64128
nan,nan,0.0,nan,502,178.7519030570984,nan,353,64256,nan,64256
nan,nan,0.0,nan,503,179.11479711532593,nan,404,64384,nan,64384
nan,nan,0.0,nan,504,179.4326982498169,nan,424,64512,nan,64512
nan,nan,0.0,nan,505,179.7354030609131,nan,435,64640,nan,64640
nan,nan,0.0,nan,506,180.03030824661255,nan,431,64768,nan,64768
nan,nan,0.0,nan,507,180.3285572528839,nan,450,64896,nan,64896
nan,nan,0.0,nan,508,180.61405491828918,nan,457,65024,nan,65024
nan,nan,0.0,nan,509,180.89497923851013,nan,479,65152,nan,65152
nan,nan,0.0,nan,510,181.1633460521698,nan,477,65280,nan,65280
nan,nan,0.0,nan,511,181.43220710754395,nan,437,65408,nan,65408
nan,nan,0.0,nan,512,181.7257580757141,nan,173,65536,nan,65536
nan,nan,0.0,nan,513,182.46753001213074,nan,276,65664,nan,65664
nan,nan,0.0,nan,514,182.93216013908386,nan,373,65792,nan,65792
nan,nan,0.0,nan,515,183.27639198303223,nan,350,65920,nan,65920
nan,nan,0.0,nan,516,183.64328908920288,nan,315,66048,nan,66048
nan,nan,0.0,nan,517,184.05069708824158,nan,236,66176,nan,66176
nan,nan,0.0,nan,518,184.59434914588928,nan,378,66304,nan,66304
nan,nan,0.0,nan,519,184.93389797210693,nan,406,66432,nan,66432
nan,nan,0.0,nan,520,185.24990010261536,nan,254,66560,nan,66560
nan,nan,0.0,nan,521,185.7545871734619,nan,395,66688,nan,66688
nan,nan,0.0,nan,522,186.079008102417,nan,281,66816,nan,66816
nan,nan,0.0,nan,523,186.53663516044617,nan,279,66944,nan,66944
nan,nan,0.0,nan,524,186.99626922607422,nan,346,67072,nan,67072
nan,nan,0.0,nan,525,187.36769008636475,nan,326,67200,nan,67200
nan,nan,0.0,nan,526,187.76124501228333,nan,404,67328,nan,67328
nan,nan,0.0,nan,527,188.07883501052856,nan,455,67456,nan,67456
nan,nan,0.0,nan,528,188.3614149093628,nan,423,67584,nan,67584
nan,nan,0.0,nan,529,188.66482996940613,nan,424,67712,nan,67712
nan,nan,0.0,nan,530,188.9673011302948,nan,414,67840,nan,67840
nan,nan,0.0,nan,531,189.27685523033142,nan,466,67968,nan,67968
nan,nan,0.0,nan,532,189.55217623710632,nan,458,68096,nan,68096
nan,nan,0.0,nan,533,189.83223295211792,nan,464,68224,nan,68224
nan,nan,0.0,nan,534,190.108971118927,nan,466,68352,nan,68352
nan,nan,0.0,nan,535,190.38472604751587,nan,495,68480,nan,68480
nan,nan,0.0,nan,536,190.64401412010193,nan,480,68608,nan,68608
nan,nan,0.0,nan,537,190.91156101226807,nan,503,68736,nan,68736
nan,nan,0.0,nan,538,191.16675519943237,nan,474,68864,nan,68864
nan,nan,0.0,nan,539,191.43777322769165,nan,506,68992,nan,68992
nan,nan,0.0,nan,540,191.691890001297,nan,499,69120,nan,69120
nan,nan,0.0,nan,541,191.94913911819458,nan,517,69248,nan,69248
nan,nan,0.0,nan,542,192.19789123535156,nan,483,69376,nan,69376
nan,nan,0.0,nan,543,192.46372318267822,nan,522,69504,nan,69504
nan,nan,0.0,nan,544,192.70960116386414,nan,513,69632,nan,69632
nan,nan,0.0,nan,545,192.95991826057434,nan,535,69760,nan,69760
nan,nan,0.0,nan,546,193.19975924491882,nan,498,69888,nan,69888
nan,nan,0.0,nan,547,193.4575550556183,nan,536,70016,nan,70016
nan,nan,0.0,nan,548,193.6969611644745,nan,515,70144,nan,70144
nan,nan,0.0,nan,549,193.94666719436646,nan,532,70272,nan,70272
nan,nan,0.0,nan,550,194.18791913986206,nan,507,70400,nan,70400
nan,nan,0.0,nan,551,194.44099521636963,nan,502,70528,nan,70528
nan,nan,0.0,nan,552,194.69640612602234,nan,532,70656,nan,70656
nan,nan,0.0,nan,553,194.9376721382141,nan,506,70784,nan,70784
nan,nan,0.0,nan,554,195.1913731098175,nan,530,70912,nan,70912
nan,nan,0.0,nan,555,195.43355917930603,nan,501,71040,nan,71040
nan,nan,0.0,nan,556,195.68957805633545,nan,528,71168,nan,71168
nan,nan,0.0,nan,557,195.93288612365723,nan,516,71296,nan,71296
nan,nan,0.0,nan,558,196.18186020851135,nan,532,71424,nan,71424
nan,nan,0.0,nan,559,196.42317414283752,nan,511,71552,nan,71552
nan,nan,0.0,nan,560,196.67425417900085,nan,522,71680,nan,71680
nan,nan,0.0,nan,561,196.92012119293213,nan,514,71808,nan,71808
nan,nan,0.0,nan,562,197.1696400642395,nan,529,71936,nan,71936
nan,nan,0.0,nan,563,197.4122121334076,nan,508,72064,nan,72064
nan,nan,0.0,nan,564,197.6647651195526,nan,536,72192,nan,72192
nan,nan,0.0,nan,565,197.90469408035278,nan,533,72320,nan,72320
nan,nan,0.0,nan,566,198.1455261707306,nan,511,72448,nan,72448
nan,nan,0.0,nan,567,198.39668893814087,nan,535,72576,nan,72576
nan,nan,0.0,nan,568,198.6368591785431,nan,504,72704,nan,72704
nan,nan,0.0,nan,569,198.8915741443634,nan,533,72832,nan,72832
nan,nan,0.0,nan,570,199.13245797157288,nan,514,72960,nan,72960
nan,nan,0.0,nan,571,199.38232612609863,nan,524,73088,nan,73088
nan,nan,0.0,nan,572,199.62758708000183,nan,492,73216,nan,73216
nan,nan,0.0,nan,573,199.88821721076965,nan,507,73344,nan,73344
nan,nan,0.0,nan,574,200.14162015914917,nan,510,73472,nan,73472
nan,nan,0.0,nan,575,200.39348888397217,nan,513,73600,nan,73600
nan,nan,0.0,nan,576,200.64390921592712,nan,508,73728,nan,73728
nan,nan,0.0,nan,577,200.89637422561646,nan,532,73856,nan,73856
nan,nan,0.0,nan,578,201.1377100944519,nan,510,73984,nan,73984
nan,nan,0.0,nan,579,201.38991022109985,nan,529,74112,nan,74112
nan,nan,0.0,nan,580,201.63256192207336,nan,495,74240,nan,74240
nan,nan,0.0,nan,581,201.89227414131165,nan,518,74368,nan,74368
nan,nan,0.0,nan,582,202.1401150226593,nan,525,74496,nan,74496
nan,nan,0.0,nan,583,202.38449001312256,nan,502,74624,nan,74624
nan,nan,0.0,nan,584,202.64006924629211,nan,529,74752,nan,74752
nan,nan,0.0,nan,585,202.88286018371582,nan,511,74880,nan,74880
nan,nan,0.0,nan,586,203.13402223587036,nan,530,75008,nan,75008
nan,nan,0.0,nan,587,203.37630915641785,nan,510,75136,nan,75136
nan,nan,0.0,nan,588,203.62779116630554,nan,533,75264,nan,75264
nan,nan,0.0,nan,589,203.86876916885376,nan,497,75392,nan,75392
nan,nan,0.0,nan,590,204.12713813781738,nan,531,75520,nan,75520
nan,nan,0.0,nan,591,204.36885714530945,nan,509,75648,nan,75648
nan,nan,0.0,nan,592,204.6207890510559,nan,523,75776,nan,75776
nan,nan,0.0,nan,593,204.86646819114685,nan,508,75904,nan,75904
nan,nan,0.0,nan,594,205.11924409866333,nan,529,76032,nan,76032
nan,nan,0.0,nan,595,205.36188411712646,nan,521,76160,nan,76160
nan,nan,0.0,nan,596,205.6081669330597,nan,515,76288,nan,76288
nan,nan,0.0,nan,597,205.8574821949005,nan,533,76416,nan,76416
nan,nan,0.0,nan,598,206.09847617149353,nan,507,76544,nan,76544
nan,nan,0.0,nan,599,206.35169911384583,nan,529,76672,nan,76672
nan,nan,0.0,nan,600,206.5944950580597,nan,509,76800,nan,76800
nan,nan,0.0,nan,601,206.8466181755066,nan,532,76928,nan,76928
nan,nan,0.0,nan,602,207.0883903503418,nan,513,77056,nan,77056
nan,nan,0.0,nan,603,207.33874893188477,nan,527,77184,nan,77184
nan,nan,0.0,nan,604,207.5826210975647,nan,519,77312,nan,77312
nan,nan,0.0,nan,605,207.82977104187012,nan,535,77440,nan,77440
nan,nan,0.0,nan,606,208.0698471069336,nan,511,77568,nan,77568
nan,nan,0.0,nan,607,208.32116508483887,nan,530,77696,nan,77696
nan,nan,0.0,nan,608,208.56357407569885,nan,529,77824,nan,77824
nan,nan,0.0,nan,609,208.8064489364624,nan,520,77952,nan,77952
nan,nan,0.0,nan,610,209.05347514152527,nan,529,78080,nan,78080
nan,nan,0.0,nan,611,209.2961130142212,nan,509,78208,nan,78208
nan,nan,0.0,nan,612,209.54811716079712,nan,529,78336,nan,78336
nan,nan,0.0,nan,613,209.79094624519348,nan,515,78464,nan,78464
nan,nan,0.0,nan,614,210.04040718078613,nan,525,78592,nan,78592
nan,nan,0.0,nan,615,210.28498220443726,nan,505,78720,nan,78720
nan,nan,0.0,nan,616,210.53950023651123,nan,531,78848,nan,78848
nan,nan,0.0,nan,617,210.78116607666016,nan,510,78976,nan,78976
nan,nan,0.0,nan,618,211.03311896324158,nan,544,79104,nan,79104
nan,nan,0.0,nan,619,211.26905703544617,nan,532,79232,nan,79232
nan,nan,0.0,nan,620,211.51032209396362,nan,545,79360,nan,79360
nan,nan,0.0,nan,621,211.74594712257385,nan,549,79488,nan,79488
nan,nan,0.0,nan,622,211.97969698905945,nan,522,79616,nan,79616
nan,nan,0.0,nan,623,212.22567296028137,nan,493,79744,nan,79744
nan,nan,0.0,nan,624,212.48627424240112,nan,531,79872,nan,79872
nan,nan,0.0,nan,625,212.72824025154114,nan,550,80000,nan,80000
nan,nan,0.0,nan,626,212.96183609962463,nan,509,80128,nan,80128
nan,nan,0.0,nan,627,213.2142050266266,nan,531,80256,nan,80256
nan,nan,0.0,nan,628,213.45595407485962,nan,515,80384,nan,80384
nan,nan,0.0,nan,629,213.70527601242065,nan,534,80512,nan,80512
nan,nan,0.0,nan,630,213.9459571838379,nan,492,80640,nan,80640
nan,nan,0.0,nan,631,214.2069661617279,nan,526,80768,nan,80768
nan,nan,0.0,nan,632,214.45114707946777,nan,525,80896,nan,80896
nan,nan,0.0,nan,633,214.69613695144653,nan,516,81024,nan,81024
nan,nan,0.0,nan,634,214.94495105743408,nan,525,81152,nan,81152
nan,nan,0.0,nan,635,215.18940114974976,nan,505,81280,nan,81280
nan,nan,0.0,nan,636,215.44334411621094,nan,379,81408,nan,81408
nan,nan,0.0,nan,637,215.78213930130005,nan,524,81536,nan,81536
nan,nan,0.0,nan,638,216.0269420146942,nan,521,81664,nan,81664
nan,nan,0.0,nan,639,216.27313423156738,nan,500,81792,nan,81792
nan,nan,0.0,nan,640,216.52999830245972,nan,530,81920,nan,81920
nan,nan,0.0,nan,641,216.77244210243225,nan,498,82048,nan,82048
nan,nan,0.0,nan,642,217.03062200546265,nan,501,82176,nan,82176
nan,nan,0.0,nan,643,217.28720021247864,nan,453,82304,nan,82304
nan,nan,0.0,nan,644,217.57074117660522,nan,500,82432,nan,82432
nan,nan,0.0,nan,645,217.82768511772156,nan,483,82560,nan,82560
nan,nan,0.0,nan,646,218.09375023841858,nan,510,82688,nan,82688
nan,nan,0.0,nan,647,218.34552192687988,nan,485,82816,nan,82816
nan,nan,0.0,nan,648,218.6104121208191,nan,493,82944,nan,82944
nan,nan,0.0,nan,649,218.87064623832703,nan,484,83072,nan,83072
nan,nan,0.0,nan,650,219.13579392433167,nan,518,83200,nan,83200
nan,nan,0.0,nan,651,219.38364219665527,nan,491,83328,nan,83328
nan,nan,0.0,nan,652,219.64511108398438,nan,509,83456,nan,83456
nan,nan,0.0,nan,653,219.89746618270874,nan,491,83584,nan,83584
nan,nan,0.0,nan,654,220.15871810913086,nan,516,83712,nan,83712
nan,nan,0.0,nan,655,220.40762305259705,nan,489,83840,nan,83840
nan,nan,0.0,nan,656,220.67030715942383,nan,505,83968,nan,83968
nan,nan,0.0,nan,657,220.92488312721252,nan,504,84096,nan,84096
nan,nan,0.0,nan,658,221.17984628677368,nan,527,84224,nan,84224
nan,nan,0.0,nan,659,221.42372012138367,nan,499,84352,nan,84352
nan,nan,0.0,nan,660,221.68092107772827,nan,532,84480,nan,84480
nan,nan,0.0,nan,661,221.92225408554077,nan,511,84608,nan,84608
nan,nan,0.0,nan,662,222.17470693588257,nan,523,84736,nan,84736
nan,nan,0.0,nan,663,222.4201512336731,nan,531,84864,nan,84864
nan,nan,0.0,nan,664,222.6619689464569,nan,509,84992,nan,84992
nan,nan,0.0,nan,665,222.9142861366272,nan,518,85120,nan,85120
nan,nan,0.0,nan,666,223.1621870994568,nan,503,85248,nan,85248
nan,nan,0.0,nan,667,223.4172968864441,nan,508,85376,nan,85376
nan,nan,0.0,nan,668,223.66992592811584,nan,511,85504,nan,85504
nan,nan,0.0,nan,669,223.9214460849762,nan,530,85632,nan,85632
nan,nan,0.0,nan,670,224.16404628753662,nan,503,85760,nan,85760
nan,nan,0.0,nan,671,224.41961121559143,nan,531,85888,nan,85888
nan,nan,0.0,nan,672,224.66117310523987,nan,499,86016,nan,86016
nan,nan,0.0,nan,673,224.91861724853516,nan,517,86144,nan,86144
nan,nan,0.0,nan,674,225.1668963432312,nan,487,86272,nan,86272
nan,nan,0.0,nan,675,225.43036222457886,nan,527,86400,nan,86400
nan,nan,0.0,nan,676,225.67387509346008,nan,497,86528,nan,86528
nan,nan,0.0,nan,677,225.93191623687744,nan,524,86656,nan,86656
nan,nan,0.0,nan,678,226.17709922790527,nan,512,86784,nan,86784
nan,nan,0.0,nan,679,226.42810916900635,nan,502,86912,nan,86912
nan,nan,0.0,nan,680,226.68398332595825,nan,515,87040,nan,87040
nan,nan,0.0,nan,681,226.9334590435028,nan,506,87168,nan,87168
nan,nan,0.0,nan,682,227.18700909614563,nan,531,87296,nan,87296
nan,nan,0.0,nan,683,227.42892599105835,nan,509,87424,nan,87424
nan,nan,0.0,nan,684,227.68099808692932,nan,534,87552,nan,87552
nan,nan,0.0,nan,685,227.9215121269226,nan,508,87680,nan,87680
nan,nan,0.0,nan,686,228.17395210266113,nan,521,87808,nan,87808
nan,nan,0.0,nan,687,228.42063808441162,nan,510,87936,nan,87936
nan,nan,0.0,nan,688,228.67254304885864,nan,530,88064,nan,88064
nan,nan,0.0,nan,689,228.9147012233734,nan,515,88192,nan,88192
nan,nan,0.0,nan,690,229.16416120529175,nan,532,88320,nan,88320
nan,nan,0.0,nan,691,229.405611038208,nan,508,88448,nan,88448
nan,nan,0.0,nan,692,229.65803217887878,nan,532,88576,nan,88576
nan,nan,0.0,nan,693,229.8992371559143,nan,525,88704,nan,88704
nan,nan,0.0,nan,694,230.1436161994934,nan,515,88832,nan,88832
nan,nan,0.0,nan,695,230.39284205436707,nan,531,88960,nan,88960
nan,nan,0.0,nan,696,230.6346881389618,nan,506,89088,nan,89088
nan,nan,0.0,nan,697,230.88842129707336,nan,534,89216,nan,89216
nan,nan,0.0,nan,698,231.1289689540863,nan,505,89344,nan,89344
nan,nan,0.0,nan,699,231.38339614868164,nan,513,89472,nan,89472
nan,nan,0.0,nan,700,231.6339201927185,nan,511,89600,nan,89600
nan,nan,0.0,nan,701,231.8852870464325,nan,519,89728,nan,89728
nan,nan,0.0,nan,702,232.1328263282776,nan,516,89856,nan,89856
nan,nan,0.0,nan,703,232.38167929649353,nan,528,89984,nan,89984
nan,nan,0.0,nan,704,232.62467622756958,nan,502,90112,nan,90112
nan,nan,0.0,nan,705,232.8806722164154,nan,530,90240,nan,90240
nan,nan,0.0,nan,706,233.12278008460999,nan,520,90368,nan,90368
nan,nan,0.0,nan,707,233.36958122253418,nan,520,90496,nan,90496
nan,nan,0.0,nan,708,233.61653423309326,nan,528,90624,nan,90624
nan,nan,0.0,nan,709,233.85993814468384,nan,498,90752,nan,90752
nan,nan,0.0,nan,710,234.11778807640076,nan,534,90880,nan,90880
nan,nan,0.0,nan,711,234.35829210281372,nan,516,91008,nan,91008
nan,nan,0.0,nan,712,234.6072862148285,nan,521,91136,nan,91136
nan,nan,0.0,nan,713,234.85415816307068,nan,499,91264,nan,91264
nan,nan,0.0,nan,714,235.11113500595093,nan,518,91392,nan,91392
nan,nan,0.0,nan,715,235.35896706581116,nan,517,91520,nan,91520
nan,nan,0.0,nan,716,235.6074812412262,nan,447,91648,nan,91648
nan,nan,0.0,nan,717,235.89480018615723,nan,478,91776,nan,91776
nan,nan,0.0,nan,718,236.16333317756653,nan,533,91904,nan,91904
nan,nan,0.0,nan,719,236.40467405319214,nan,515,92032,nan,92032
nan,nan,0.0,nan,720,236.65404224395752,nan,532,92160,nan,92160
nan,nan,0.0,nan,721,236.89518809318542,nan,503,92288,nan,92288
nan,nan,0.0,nan,722,237.15035605430603,nan,535,92416,nan,92416
